prop_id,prop_nm,MARSHA_TXT,PROP_STATUS_TXT,OPS_REGION_TXT,NALO_INTL_TXT,brand_txt,hotel_type_txt,OWNER_TYPE_TXT,DUD_DIVISION_CD,DUD_UNIT_CD,DUD_DEPT_CD,PEOPLESOFT_ID_DIVISION,PEOPLESOFT_ID_UNIT,PEOPLESOFT_ID_DEPT,PROP_MGR_TXT,PROP_OWNER_TXT,PROP_FRAN_TXT,PROP_AM_TXT
a1W1I000000aXU9UAM,SpringHill Suites By Marriott Austin Northwest/Research Blvd.,AUSSW,Pre-Opening,West,NALO,SpringHill Suites By Marriott,MSB,F,,,,,,,0011I00000cJXteQAG,0011I00000cJWiKQAW,0011I00000cJWiKQAW,
a1W1I000000aXUAUA2,Residence Inn by Marriott Orlando at FLAMINGO CROSSINGS® Town Center,MCORF,Pre-Opening,East,NALO,Residence Inn By Marriott,MSB,F,,,,,,,0011I00000cJXUaQAO,0011I00000cJXUaQAO,0011I00000cJXUaQAO,
a1W1I000000aXUjUAM,Fairfield by Marriott Inn & Suites Cincinnati Airport South/Florence,CVGFC,Open,West,NALO,Fairfield Inn & Suites,MSB,F,,,,,,,0011I00000cJXdGQAW,0011I00000cJXdGQAW,0011I00000cJXdGQAW,
a1W1I000000aXOyUAM,Fairfield Inn & Suites Savannah North,SAVFN,Pre-Opening,East,NALO,Fairfield Inn & Suites,MSB,F,,,,,,,0011I00000cJScgQAG,0011I00000cJWP6QAO,0011I00000cJWP6QAO,
a1W1I000000aXOzUAM,"Castle Hotel, Autograph Collection",MCOCA,Open,East,NALO,Autograph Collection,FS,F,,,,,,,0011I00000cJXtdQAG,0011I00000cJXv9QAG,0011I00000cJXv9QAG,
a1W1I000000aXPjUAM,Courtyard By Marriott Atlanta Alpharetta/Avalon Area,ATLPO,Open,East,NALO,Courtyard By Marriott,MSB,F,,,,,,,0011I00000cJXdnQAG,0011I00000cJXubQAG,0011I00000cJXubQAG,
a1W1I000000aXPkUAM,Residence Inn By Marriott Columbus Northeast,,Pre-Opening,West,NALO,Residence Inn By Marriott,MSB,F,,,,,,,0011I00000cJXfDQAW,0011I00000cJXsnQAG,0011I00000cJXsnQAG,
a1W1I000000aXQHUA2,Courtyard By Marriott Boston Dedham/Westwood,BOSYW,Open,East,NALO,Courtyard By Marriott,MSB,F,,,,,,,0011I00000cJXtdQAG,0011I00000cJXjLQAW,0011I00000cJXjLQAW,
a1W1I000000aXQIUA2,Courtyard By Marriott Charleston West,CHSWE,Pre-Opening,East,NALO,Courtyard By Marriott,MSB,F,,,,,,,0011I00000cJXrZQAW,0011I00000cJXrZQAW,0011I00000cJXrZQAW,
a1W1I000000aXQrUAM,SpringHill Suites By Marriott Fort Wayne North,FWAFN,Open,West,NALO,SpringHill Suites By Marriott,MSB,F,,,,,,,0011I00000cJXoxQAG,0011I00000cJXoxQAG,0011I00000cJXoxQAG,
a1W1I000000aXRSUA2,TownePlace Suites By Marriott Bridgewater Branchburg,EWRTV,Open,East,NALO,TownePlace Suites By Marriott,MSB,F,,,,,,,0011I00000cJXmiQAG,0011I00000cJXmiQAG,0011I00000cJXmiQAG,
a1W1I000000aXRTUA2,Residence Inn By Marriott Detroit Farmington Hills,DTWRF,Open,West,NALO,Residence Inn By Marriott,MSB,F,,,,,,,0011I00000cJXpiQAG,0011I00000cJXpiQAG,0011I00000cJXpiQAG,
a1W1I000000aXS7UAM,Fairfield Inn & Suites Statesville,CLTFV,Pre-Opening,East,NALO,Fairfield Inn & Suites,MSB,F,,,,,,,0011I00000cJXUwQAO,0011I00000cJXmXQAW,0011I00000cJXmXQAW,
a1W1I000000aXS8UAM,TownePlace Suites By Marriott Los Angeles Pasadena/Monrovia,LAXPM,Pre-Opening,West,NALO,TownePlace Suites By Marriott,MSB,F,,,,,,,0011I00000cJXanQAG,0011I00000cJXanQAG,0011I00000cJXanQAG,
a1W1I000000aXShUAM,Moxy Chattanooga Downtown,CHAOX,Open,East,NALO,MOXY Hotels,MSB,F,,,,,,,0011I00000cJXWSQA4,0011I00000cJXWSQA4,0011I00000cJXWSQA4,
a1W1I000000aXSiUAM,Fairfield Inn & Suites Panama City,,Pre-Opening,East,NALO,Fairfield Inn & Suites,MSB,F,,,,,,,0011I00000cJWW6QAO,0011I00000cJWW6QAO,0011I00000cJWW6QAO,
a1W1I000000aXTGUA2,Sheraton McKinney Hotel,DALKS,Open,West,NALO,Sheraton Hotels,FS,F,,,,,,,0011I00000cJXqOQAW,0011I00000cJVgKQAW,0011I00000cJVgKQAW,
a1W1I000000aXTcUAM,Element Las Vegas Summerlin,LASEL,Open,West,NALO,Element Hotels,MSB,F,,,,,,,0011I00000cJXUCQA4,0011I00000cJXUCQA4,0011I00000cJXUCQA4,
a1W1I000000aXTdUAM,AC Hotel by Marriott Los Angeles South Bay,LAXAE,Open,West,NALO,AC Hotels By Marriott,MSB,F,,,,,,,0011I00000cJXfvQAG,0011I00000cJXfvQAG,0011I00000cJXfvQAG,
a1W1I000000aXUBUA2,Fairfield by Marriott Inn & Suites Orlando at FLAMINGO CROSSINGS® Town Center,MCOFR,Pre-Opening,East,NALO,Fairfield Inn & Suites,MSB,F,,,,,,,0011I00000cJXUaQAO,0011I00000cJXUaQAO,0011I00000cJTtPQAW,
a1W1I000000aXUCUA2,TownePlace Suites by Marriott Nashville Midtown,BNATW,Pre-Opening,East,NALO,TownePlace Suites By Marriott,MSB,F,,,,,,,0011I00000cJXWSQA4,0011I00000cJXWSQA4,0011I00000cJXWSQA4,
a1W1I000000aXUlUAM,Courtyard By Marriott Baltimore Downtown/McHenry Row,BWICS,Open,East,NALO,Courtyard By Marriott,MSB,F,,,,,,,0011I00000cJXlwQAG,0011I00000cJWPkQAO,0011I00000cJScgQAG,
a1W1I000000aXUmUAM,Residence Inn By Marriott Phoenix West/Avondale,PHXRV,Open,West,NALO,Residence Inn By Marriott,MSB,F,,,,,,,0011I00000cJXmEQAW,0011I00000cJXmEQAW,0011I00000cJXmEQAW,
a1W1I000000aXN1UAM,The Coconut Grove Executive Residences,RRCCG,Open,East,NALO,The Ritz-Carlton,Luxury,M,,,,,,,0011I00000cJSGpQAO,0011I00000cJXitQAG,,
a1W1I000000aXN2UAM,"Moxy Washington, DC Downtown",WASOX,Open,East,NALO,MOXY Hotels,MSB,F,,,,,,,0011I00000cJXpnQAG,0011I00000cJSYcQAO,0011I00000cJSYcQAO,
a1W1I000000aXPmUAM,Residence Inn By Marriott Midland Downtown,MAFDT,Pre-Opening,West,NALO,Residence Inn By Marriott,MSB,F,,,,,,,0011I00000cJXmdQAG,0011I00000cJXmdQAG,0011I00000cJXmdQAG,
a1W1I000000aXPnUAM,Moxy New Orleans Downtown/Warehouse District,MSYOX,Pre-Opening,East,NALO,MOXY Hotels,MSB,F,,,,,,,0011I00000cJXpnQAG,0011I00000cJWTcQAO,0011I00000cJWTcQAO,
a1W1I000000aXQJUA2,Fairfield by Marriott Inn & Suites Charlotte University Research Park,CLTFN,Open,East,NALO,Fairfield Inn & Suites,MSB,F,,,,,,,0011I00000cJXrZQAW,0011I00000cJXrZQAW,0011I00000cJXrZQAW,
a1W1I000000aXQtUAM,SpringHill Suites by Marriott Suwanee Johns Creek,ATLES,Open,East,NALO,SpringHill Suites By Marriott,MSB,F,,,,,,,0011I00000cJXtQQAW,0011I00000cJXtQQAW,0011I00000cJXtQQAW,
a1W1I000000aXQuUAM,Fairfield by Marriott Inn & Suites Indio Coachella Valley,PSPFI,Open,West,NALO,Fairfield Inn & Suites,MSB,F,,,,,,,0011I00000cJXUfQAO,0011I00000cJXuvQAG,0011I00000cJXuvQAG,
a1W1I000000aXRUUA2,TownePlace Suites By Marriott Toledo Perrysburg,TOLPV,Pre-Opening,West,NALO,TownePlace Suites By Marriott,MSB,F,,,,,,,0011I00000cJXqgQAG,0011I00000cJXqgQAG,0011I00000cJXqgQAG,
a1W1I000000aY90UAE,SpringHill Suites By Marriott Pittsburgh Airport,PITSH,Deflagged,East,NALO,SpringHill Suites By Marriott,MSB,F,20,2BV,13,20,202BV,,,,,
a1W1I000000aXRVUA2,Courtyard By Marriott Austin Dripping Springs,AUSDI,Pre-Opening,West,NALO,Courtyard By Marriott,MSB,F,,,,,,,0011I00000cJXdnQAG,0011I00000cJWhNQAW,0011I00000cJWhNQAW,
a1W1I000000aXS9UAM,SpringHill Suites By Marriott New York Midtown Manhattan/Park Avenue,NYCSK,Pre-Opening,East,NALO,SpringHill Suites By Marriott,MSB,F,,,,,,,0011I00000cJXusQAG,0011I00000cJXeUQAW,0011I00000cJXeUQAW,
a1W1I000000aXSAUA2,Courtyard By Marriott Montreal Boisbriand,YULCB,Pre-Opening,Canada,NALO,Courtyard By Marriott,MSB,F,,,,,,,0011I00000cJXvGQAW,0011I00000cJXvGQAW,0011I00000cJXvGQAW,
a1W1I000000aXSkUAM,Residence Inn By Marriott Des Moines Ankeny,DSMRK,Open,West,NALO,Residence Inn By Marriott,MSB,F,,,,,,,0011I00000cJXppQAG,0011I00000cJXppQAG,0011I00000cJXppQAG,
a1W1I000000aXSlUAM,SpringHill Suites By Marriott Des Moines Ankeny,,Pre-Opening,West,NALO,SpringHill Suites By Marriott,MSB,F,,,,,,,0011I00000cJXppQAG,0011I00000cJXppQAG,0011I00000cJXppQAG,
a1W1I000000aXTHUA2,Sheraton Pittsburgh Airport Hotel,PITSA,Open,East,NALO,Sheraton Hotels,FS,F,,,,,,,0011I00000cJXcNQAW,0011I00000cJXxNQAW,0011I00000cJXxNQAW,
a1W1I000000aXTIUA2,Four Points by Sheraton Bakersfield,BFLFP,Open,West,NALO,Four Points by Sheraton,MSB,F,,,,,,,0011I00000cJXdnQAG,0011I00000cJWY2QAO,0011I00000cJWY2QAO,
a1W1I000000aXUDUA2,Residence Inn By Marriott Lancaster,LNSRI,Open,East,NALO,Residence Inn By Marriott,MSB,F,,,,,,,0011I00000cJXVfQAO,0011I00000cJXVfQAO,0011I00000cJXVfQAO,
a1W1I000000aXUEUA2,"Fairfield by Marriott Inn & Suites Louisville New Albany, IN",SDFFY,Open,West,NALO,Fairfield Inn & Suites,MSB,F,,,,,,,0011I00001C16fDQAR,0011I00001C0w8mQAB,0011I00001C0w8mQAB,
a1W1I000000aXUnUAM,SpringHill Suites By Marriott Fort Myers Estero,RSWSE,Open,East,NALO,SpringHill Suites By Marriott,MSB,F,,,,,,,0011I00000cJXqUQAW,0011I00000cJXqUQAW,0011I00000cJXqUQAW,
a1W1I000000aXUoUAM,AC Hotel By Marriott Vancouver Downtown,PDXAC,Pre-Opening,West,NALO,AC Hotels By Marriott,MSB,F,,,,,,,0011I00000cJXntQAG,0011I00000cJXntQAG,0011I00000cJXntQAG,
a1W1I000000aXNiUAM,Residence Inn By Marriott Weehawken Port Imperial,LGARK,Open,East,NALO,Residence Inn By Marriott,MSB,F,,,,,,,0011I00000cJXpdQAG,0011I00000cJSjGQAW,0011I00000cJSjGQAW,
a1W1I000000aXP4UAM,Residence Inn By Marriott Cleveland Airport/Middleburg Heights,CLEMB,Open,West,NALO,Residence Inn By Marriott,MSB,F,,,,,,,0011I00000cJXdnQAG,0011I00000cJXVcQAO,0011I00000cJXVcQAO,
a1W1I000000aXPoUAM,TownePlace Suites By Marriott Charleston-North Charleston,CHSTN,Open,East,NALO,TownePlace Suites By Marriott,MSB,F,,,,,,,0011I00000cJXVWQA4,0011I00000cJXVWQA4,0011I00000cJXVWQA4,
a1W1I000000aXPpUAM,Moxy NYC Downtown,NYCOF,Open,East,NALO,MOXY Hotels,MSB,F,,,,,,,0011I00000cJXqPQAW,0011I00000cJWaVQAW,0011I00000cJWaVQAW,
a1W1I000000aXQLUA2,TownePlace Suites by Marriott Dallas Plano/Richardson,DALSP,Open,West,NALO,TownePlace Suites By Marriott,MSB,F,,,,,,,0011I00000cJXmdQAG,0011I00000cJXmdQAG,0011I00000cJXmdQAG,
a1W1I000000aXQMUA2,Residence Inn By Marriott Houston Medical Center/NRG Park,HOURW,Open,West,NALO,Residence Inn By Marriott,MSB,F,,,,,,,0011I00000cJXe0QAG,0011I00000cJXe0QAG,0011I00000cJXe0QAG,
a1W1I000000aXQvUAM,Residence Inn By Marriott Detroit Metro Airport/Romulus,,Pre-Opening,West,NALO,Residence Inn By Marriott,MSB,F,,,,,,,0011I00000cJXpiQAG,0011I00000cJXpiQAG,0011I00000cJXpiQAG,
a1W1I000000aXQwUAM,AC Hotel By Marriott Memphis Downtown,,Pre-Opening,East,NALO,AC Hotels By Marriott,MSB,F,,,,,,,0011I00000cJXmDQAW,0011I00000cJXmDQAW,0011I00000cJXmDQAW,
a1W1I000000aXRWUA2,Residence Inn By Marriott Middletown Goshen,SWFRN,Open,East,NALO,Residence Inn By Marriott,MSB,F,,,,,,,0011I00000cJXtRQAW,0011I00000cJWgNQAW,0011I00000cJWgNQAW,
a1W1I000000aXRYUA2,TownePlace Suites By Marriott Boone,HKYTS,Open,East,NALO,TownePlace Suites By Marriott,MSB,F,,,,,,,0011I00000cJWVUQA4,0011I00000cJWVUQA4,0011I00000cJWVUQA4,
a1W1I000000aXSBUA2,Residence Inn By Marriott Sioux City,,Pre-Opening,West,NALO,Residence Inn By Marriott,MSB,F,,,,,,,0011I00000cJXcAQAW,0011I00000cJXcAQAW,0011I00000cJXcAQAW,
a1W1I000000aXSCUA2,Courtyard By Marriott Sioux City Downtown/Convention Center,SUXCY,Open,West,NALO,Courtyard By Marriott,MSB,F,,,,,,,0011I00000cJXppQAG,0011I00000cJXppQAG,0011I00000cJXppQAG,
a1W1I000000aXSnUAM,Residence Inn By Marriott Upper Marlboro Joint Base Andrews,WASRH,Open,East,NALO,Residence Inn By Marriott,MSB,F,,,,,,,0011I00000cJXanQAG,0011I00000cJXanQAG,0011I00000cJXanQAG,
a1W1I000000aXSoUAM,"Hotel Paso Del Norte, Autograph Collection",ELPAK,Open,West,NALO,Autograph Collection,FS,F,,,,,,,0011I00000cJXgCQAW,0011I00000cJWk7QAG,0011I00000cJWk7QAG,
a1W1I000000aXTJUA2,Sheraton Hartford Hotel at Bradley Airport,BDLSI,Open,East,NALO,Sheraton Hotels,FS,F,,,,,,,0011I00000cJXmZQAW,0011I00000cJXgQQAW,0011I00000cJXgQQAW,
a1W1I000000aXTKUA2,Sheraton Madison Hotel,MSNSI,Open,West,NALO,Sheraton Hotels,FS,F,,,,,,,0011I00000cJXgSQAW,0011I00000cJXk1QAG,0011I00000cJXk1QAG,
a1W1I000000aXTfUAM,Aloft Jacksonville Airport,JAXAL,Open,East,NALO,Aloft Hotels,MSB,F,,,,,,,0011I00000cJXnyQAG,0011I00000cJXtEQAW,0011I00000cJXtEQAW,
a1W1I000000aXTgUAM,The Westin San Diego Gaslamp Quarter,SANWI,Open,West,NALO,Westin Hotels,FS,M,,,,,,,0011I00000cJTjcQAG,0011I00000cJXuPQAW,,
a1W1I000000aXUFUA2,Fairfield Inn & Suites Canton,OGSFI,Open,East,NALO,Fairfield Inn & Suites,MSB,F,,,,,,,0011I00000cJXggQAG,0011I00000cJXggQAG,0011I00000cJXggQAG,
a1W1I000000aXUpUAM,Element New Orleans Downtown,,Pre-Opening,East,NALO,Element Hotels,MSB,F,,,,,,,0011I00000cJScgQAG,0011I00000cJWk1QAG,0011I00000cJWk1QAG,
a1W1I000000aXUqUAM,SpringHill Suites By Marriott Allentown Easton,,Pre-Opening,East,NALO,SpringHill Suites By Marriott,MSB,F,,,,,,,0011I00000cJXlWQAW,0011I00000cJXlWQAW,0011I00000cJXlWQAW,
a1W1I000000aXP5UAM,Courtyard By Marriott North Brunswick,EWRWK,Open,East,NALO,Courtyard By Marriott,MSB,F,,,,,,,0011I00001IyJSKQA3,0011I00000cJXlBQAW,0011I00000cJXlBQAW,
a1W1I000000aXP7UAM,Marriott Phoenix Chandler,PHXML,Open,West,NALO,Marriott Hotels & Resorts,FS,F,,,,,,,0011I00000cJXlmQAG,0011I00000cJXmkQAG,0011I00000cJXmkQAG,
a1W1I000000aXPqUAM,Courtyard By Marriott Fort Lauderdale Downtown,FLLLC,Pre-Opening,East,NALO,Courtyard By Marriott,MSB,F,,,,,,,0011I00000cJXlwQAG,0011I00000cJXgcQAG,0011I00000cJXgcQAG,
a1W1I000000aXPrUAM,SpringHill Suites By Marriott San Jose Fremont,SJCSF,Pre-Opening,West,NALO,SpringHill Suites By Marriott,MSB,F,,,,,,,0011I00000cJXsjQAG,0011I00000cJXsjQAG,0011I00000cJXsjQAG,
a1W1I000000aXQOUA2,AC Hotel San Juan Condado,SJUAC,Open,CALA,INTL,AC Hotels By Marriott,MSB,F,,,,,,,0011I00000cJXVgQAO,0011I00000cJVUPQA4,0011I00000cJXVgQAO,
a1W1I000000aXQxUAM,Residence Inn By Marriott St. Cloud,STCWP,Open,West,NALO,Residence Inn By Marriott,MSB,F,,,,,,,0011I00000cJXadQAG,0011I00000cJXadQAG,0011I00000cJXadQAG,
a1W1I000000aXQyUAM,TownePlace Suites By Marriott Louisville Airport,SDFTS,Open,West,NALO,TownePlace Suites By Marriott,MSB,F,,,,,,,0011I00000cJXcNQAW,0011I00000cJWURQA4,0011I00000cJWURQA4,
a1W1I000000aXRZUA2,SpringHill Suites By Marriott Springfield Southwest,SPISH,Open,West,NALO,SpringHill Suites By Marriott,MSB,F,,,,,,,0011I00000cJXr4QAG,0011I00000cJXr4QAG,0011I00000cJXr4QAG,
a1W1I000000aXRbUAM,Residence Inn By Marriott Oakland Downtown,OAKRD,Pre-Opening,West,NALO,Residence Inn By Marriott,MSB,F,,,,,,,0011I00000cJWY8QAO,0011I00000cJXmTQAW,0011I00000cJXmTQAW,
a1W1I000000aXSDUA2,Courtyard By Marriott Toledo West,TOLCW,Open,West,NALO,Courtyard By Marriott,MSB,F,,,,,,,0011I00000cJXqgQAG,0011I00000cJXqgQAG,0011I00000cJXqgQAG,
a1W1I000000aY7AUAU,Fairfield Inn & Suites Hilton Head Island Bluffton,HHHSU,Deflagged,East,NALO,Fairfield Inn & Suites,MSB,F,58,2EY,13,43,432EY,,0011I00000cJXvhQAG,0011I00000cJXvhQAG,0011I00000cJXvhQAG,
a1W1I000000aXSEUA2,Residence Inn By Marriott Toledo West,TOLRW,Open,West,NALO,Residence Inn By Marriott,MSB,F,,,,,,,0011I00000cJXqgQAG,0011I00000cJXqgQAG,0011I00000cJXqgQAG,
a1W1I000000aXSpUAM,Residence Inn By Marriott Cincinnati Northeast/Mason,CVGRE,Open,West,NALO,Residence Inn By Marriott,MSB,F,,,,,,,0011I00000cJXqHQAW,0011I00000cJXqHQAW,0011I00000cJXqHQAW,
a1W1I000000aXSqUAM,AC Hotel By Marriott Oakland Downtown,OAKAD,Pre-Opening,West,NALO,AC Hotels By Marriott,MSB,F,,,,,,,0011I00000cJWY8QAO,0011I00000cJXmTQAW,0011I00000cJXmTQAW,
a1W1I000000aXSrUAM,Fairfield Inn & Suites Denver South/Lone Tree,,Pre-Opening,West,NALO,Fairfield Inn & Suites,MSB,F,,,,,,,0011I00000cJXtMQAW,0011I00000cJWjnQAG,0011I00000cJWjnQAG,
a1W1I000000aXTLUA2,"The Liberty, a Luxury Collection Hotel, Boston",BOSLC,Open,East,NALO,The Luxury Collection,Luxury,F,,,,,,,0011I00000cJXpdQAG,0011I00000cJXuPQAW,0011I00000cJXuPQAW,
a1W1I000000aXTiUAM,W Boston,BOSWH,Open,East,NALO,W Hotels,Luxury,M,,,,,,,0011I00000cJTjcQAG,0011I00000cJXuPQAW,,
a1W1I000000aXUHUA2,TownePlace Suites By Marriott Venice,SRQTV,Pre-Opening,East,NALO,TownePlace Suites By Marriott,MSB,F,,,,,,,0011I00000cJXdVQAW,0011I00000cJXdVQAW,0011I00000cJXdVQAW,
a1W1I000000aXUIUA2,Fairfield Inn & Suites Denton South/Corinth,DFWCF,Pre-Opening,West,NALO,Fairfield Inn & Suites,MSB,F,,,,,,,0011I00000uDiYoQAK,0011I00000cJXk9QAG,0011I00000cJXk9QAG,
a1W1I000000aXUrUAM,Fairfield Inn & Suites Asheville Airport/Fletcher,AVLFF,Open,East,NALO,Fairfield Inn & Suites,MSB,F,,,,,,,0011I00000cJXq8QAG,0011I00000cJXq8QAG,0011I00000cJXq8QAG,
a1W1I000000aXUsUAM,SpringHill Suites By Marriott Atlanta Covington,ATLSV,Pre-Opening,East,NALO,SpringHill Suites By Marriott,MSB,F,,,,,,,0011I00000cJXqaQAG,0011I00000cJWVsQAO,0011I00000cJWVsQAO,
a1W1I000000aXP9UAM,Residence Inn By Marriott St. Paul Woodbury,MSPWB,Open,West,NALO,Residence Inn By Marriott,MSB,F,,,,,,,0011I00000cJXqOQAW,0011I00000cJXhkQAG,0011I00000cJXhkQAG,
a1W1I000000aXPAUA2,Houston CityPlace Marriott at Springwoods Village,HOUNS,Open,West,NALO,Marriott Hotels & Resorts,FS,F,,,,,,,0011I00000cJXqOQAW,0011I00000cJXmUQAW,0011I00000cJXmUQAW,
a1W1I000000aXPtUAM,Courtyard By Marriott Greeley,,Pre-Opening,West,NALO,Courtyard By Marriott,MSB,F,,,,,,,0011I00000cJXepQAG,0011I00000cJXepQAG,0011I00000cJXepQAG,
a1W1I000000aXPuUAM,Residence Inn By Marriott Greeley,FTCRG,Pre-Opening,West,NALO,Residence Inn By Marriott,MSB,F,,,,,,,0011I00000cJXepQAG,0011I00000cJXepQAG,0011I00000cJXepQAG,
a1W1I000000aXQQUA2,Fairfield Inn & Suites Chickasha,OKCSW,Open,West,NALO,Fairfield Inn & Suites,MSB,F,,,,,,,0011I00000cJXgDQAW,0011I00000cJXgDQAW,0011I00000cJXgDQAW,
a1W1I000000aXR0UAM,AC Hotel By Marriott Palo Alto,SJCAO,Pre-Opening,West,NALO,AC Hotels By Marriott,MSB,F,,,,,,,0011I00000cJXqOQAW,0011I00000cJXhGQAW,0011I00000cJXhGQAW,
a1W1I000000aXRcUAM,TownePlace Suites By Marriott Indianapolis Airport,INDTA,Open,West,NALO,TownePlace Suites By Marriott,MSB,F,,,,,,,0011I00000cJXoWQAW,0011I00000cJXoWQAW,0011I00000cJXoWQAW,
a1W1I000000aXRfUAM,"Grand Universe Lucca, Autograph Collection",PSAAK,Open,Europe,INTL,Autograph Collection,FS,F,,,,,,,0011I00000cJXlwQAG,0011I00001IBQnwQAH,0011I00000cJTr1QAG,
a1W1I000000aXSFUA2,AC Hotel By Marriott Portsmouth Downtown/Waterfront,PSMAC,Open,East,NALO,AC Hotels By Marriott,MSB,F,,,,,,,0011I00000cJXnHQAW,0011I00000cJXUgQAO,0011I00000cJXUgQAO,
a1W1I000000aXSsUAM,AC Hotel by Marriott Washington DC Downtown,WASAD,Open,East,NALO,AC Hotels By Marriott,MSB,F,,,,,,,0011I00000cJXduQAG,0011I00000cJXduQAG,0011I00000cJXduQAG,
a1W1I000000aXStUAM,TownePlace Suites By Marriott Gainesville,AHNTS,Open,East,NALO,TownePlace Suites By Marriott,MSB,F,,,,,,,0011I00000cJXdnQAG,0011I00000cJXetQAG,0011I00000cJXetQAG,
a1W1I000000aXTNUA2,Sheraton Hartford South Hotel,BDLHR,Open,East,NALO,Sheraton Hotels,FS,F,,,,,,,0011I00000cJXqOQAW,0011I00000cJVYLQA4,0011I00000cJVYLQA4,
a1W1I000000aXTjUAM,Le Méridien Delfina Santa Monica,LAXDM,Open,West,NALO,Le Méridien,FS,F,,,,,,,0011I00000cJSjcQAG,0011I00000cJXuPQAW,0011I00000cJXuPQAW,
a1W1I000000aXTkUAM,"The Nines, a Luxury Collection Hotel, Portland",PDXLN,Open,West,NALO,The Luxury Collection,Luxury,F,,,,,,,0011I00000cJXluQAG,0011I00000cJXuPQAW,0011I00000cJXuPQAW,
a1W1I000000aXUJUA2,AC Hotel By Marriott St. Louis Central/West End,STLAW,Pre-Opening,West,NALO,AC Hotels By Marriott,MSB,F,,,,,,,0011I00000cJXnJQAW,0011I00000cJWVQQA4,0011I00000cJWVQQA4,
a1W1I000000aXUKUA2,SpringHill Suites By Marriott Indianapolis Westfield,INDSW,Open,West,NALO,SpringHill Suites By Marriott,MSB,F,,,,,,,0011I00000cJXqOQAW,0011I00000cJXuFQAW,0011I00000cJXuFQAW,
a1W1I000000aXUtUAM,TownePlace Suites By Marriott Tuscaloosa University Area,TCLTS,Open,East,NALO,TownePlace Suites By Marriott,MSB,F,,,,,,,0011I00000cJXs4QAG,0011I00000cJWmkQAG,0011I00000cJWmkQAG,
a1W1I000000aXUuUAM,Delta Hotels by Marriott Woodbridge,EWRDB,Open,East,NALO,Delta Hotels and Resorts,FS,F,,,,,,,0011I00000cJXVgQAO,0011I00000cJXwcQAG,0011I00000cJXwcQAG,
a1W1I000000aXNqUAM,Fairfield Inn & Suites Cincinnati North/West Chester,CVGFW,Pre-Opening,West,NALO,Fairfield Inn & Suites,MSB,F,,,,,,,0011I00000cJXqHQAW,0011I00000cJXqHQAW,0011I00000cJXqHQAW,
a1W1I000000aXOTUA2,Fairfield Inn & Suites Denver Airport at Gateway Park,DENFY,Pre-Opening,West,NALO,Fairfield Inn & Suites,MSB,F,,,,,,,0011I00000cJXXFQA4,0011I00000cJXXFQA4,0011I00000cJXXFQA4,
a1W1I000000aXOUUA2,Fairfield Inn By Marriott Boston Sudbury,BOSSY,Open,East,NALO,Fairfield Inn By Marriott,MSB,F,,,,,,,0011I00000cJXnHQAW,0011I00000cJXUgQAO,0011I00000cJXUgQAO,
a1W1I000000aXPvUAM,SpringHill Suites By Marriott Greensboro Airport,GSOSA,Open,East,NALO,SpringHill Suites By Marriott,MSB,F,,,,,,,0011I00000cJXrZQAW,0011I00000cJXrZQAW,0011I00000cJXrZQAW,
a1W1I000000aXQSUA2,Residence Inn By Marriott Nashville Green Hills,BNAGN,Open,East,NALO,Residence Inn By Marriott,MSB,F,,,,,,,0011I00000cJXciQAG,0011I00000cJXciQAG,0011I00000cJXciQAG,
a1W1I000000aXR2UAM,AC Hotel By Marriott San Jose Santa Clara,SJCCL,Open,West,NALO,AC Hotels By Marriott,MSB,F,,,,,,,0011I00000cJXqOQAW,0011I00001IzyO8QAJ,0011I00001IzyO8QAJ,
a1W1I000000aXRgUAM,AC Hotel By Marriott Grand Rapids Downtown,GRRAR,Open,West,NALO,AC Hotels By Marriott,MSB,F,,,,,,,0011I00000cJXWOQA4,0011I00000cJXWOQA4,0011I00000cJXWOQA4,
a1W1I000000aXRhUAM,Residence Inn By Marriott St. Louis West County,STLWS,Open,West,NALO,Residence Inn By Marriott,MSB,F,,,,,,,0011I00000cJXtNQAW,0011I00000cJWVVQA4,0011I00000cJWVVQA4,
a1W1I000000aXSIUA2,Moxy Los Angeles Downtown,LAXOX,Pre-Opening,West,NALO,MOXY Hotels,MSB,M,,,,,,,0011I00000cJXVUQA4,0011I00000cJXgmQAG,,
a1W1I000000aXSJUA2,AC Hotel by Marriott Los Angeles Downtown,LAXAV,Pre-Opening,West,NALO,AC Hotels By Marriott,MSB,M,,,,,,,0011I00000cJXVUQA4,0011I00000cJXgmQAG,,
a1W1I000000aXSuUAM,"San Clemente, Autograph Collection",SNASK,Pre-Opening,West,NALO,Autograph Collection,FS,F,,,,,,,0011I00000cJXqOQAW,0011I00000cJXdUQAW,0011I00000cJXdUQAW,
a1W1I000000aXSvUAM,TownePlace Suites By Marriott Memphis Southaven,MEMHT,Open,East,NALO,TownePlace Suites By Marriott,MSB,F,,,,,,,0011I00000cJXr9QAG,0011I00000cJXr9QAG,0011I00000cJXr9QAG,
a1W1I000000aXTOUA2,Sheraton Suites Wilmington Downtown,ILGSI,Open,East,NALO,Sheraton Hotels,FS,F,,,,,,,0011I00000cJXpnQAG,0011I00000cJXpnQAG,0011I00000cJXpnQAG,
